S000,lng_w,lat_w,lng_h,lat_h,dis,sum_p
3,135.210735,34.6631078,135.21239907956488,34.65652264495727,0.7,1076
3,135.2140986,34.6696569,135.2140937128216,34.674114740003034,0.5,2017
2,135.2140986,34.6696569,135.22101075666046,34.67252719618241,0.7,2017
5,135.2140986,34.6696569,135.21672210430495,34.67232966761454,0.4,2017
2,135.2182844,34.6659964,135.22559931022553,34.66156891869505,0.8,2525
2,135.2140986,34.6696569,135.218910304145,34.671646612360895,0.5,2017
2,135.2126072,34.66373,135.2188044595045,34.658385181785114,0.8,781
1,135.2140986,34.6696569,135.21258038888698,34.672050926407,0.3,2017
4,135.2126072,34.66373,135.21350046709384,34.65983506356169,0.4,781
1,135.2101714,34.6639883,135.2105254761818,34.665169944428094,0.1,456
1,135.2140986,34.6696569,135.21229859364135,34.669803552617644,0.2,2017
3,135.2182844,34.6659964,135.22638696072173,34.65819269177099,1.1,2525
5,135.2039939,34.6694625,135.20752119306587,34.66889873816145,0.3,809
4,135.2140986,34.6696569,135.2105297582866,34.67761278261034,0.9,2017
3,135.2126072,34.66373,135.21490379396755,34.6647318167758,0.2,781
3,135.2039939,34.6694625,135.2046648005098,34.67822828902807,1.0,809
3,135.2140986,34.6696569,135.21118422643144,34.66835287494122,0.3,2017
4,135.2182844,34.6659964,135.217810605801,34.664255300672366,0.2,2525
5,135.2182844,34.6659964,135.2227846927081,34.67196145383713,0.8,2525
4,135.2182844,34.6659964,135.22129883249414,34.658365120615514,0.9,2525
2,135.210735,34.6631078,135.2090600845985,34.65740483322533,0.7,1076
1,135.2182844,34.6659964,135.21762337886528,34.668339494324236,0.3,2525
5,135.2182844,34.6659964,135.2282950547652,34.666339704425226,0.9,2525
1,135.2126072,34.66373,135.215481430422,34.65897248413882,0.6,781
5,135.2182844,34.6659964,135.2228804551066,34.66354995199685,0.5,2525
5,135.2140986,34.6696569,135.21118069719975,34.66791845241783,0.3,2017
1,135.2182844,34.6659964,135.22531441084612,34.672083255927916,0.9,2525
4,135.2140986,34.6696569,135.2216010074945,34.6789247652272,1.2,2017
1,135.2140986,34.6696569,135.21055750800903,34.67764234791174,0.9,2017
1,135.2126072,34.66373,135.21151608367109,34.66432147701642,0.1,781
5,135.2101714,34.6639883,135.20857893287592,34.66723510204483,0.4,456
1,135.2126072,34.66373,135.21509142826176,34.65817323617259,0.7,781
3,135.210735,34.6631078,135.2117274867797,34.657397108768095,0.6,1076
4,135.2182844,34.6659964,135.21818058952226,34.66443225082634,0.2,2525
1,135.2140986,34.6696569,135.21627027169896,34.674808591661545,0.6,2017
2,135.2140986,34.6696569,135.2215522583338,34.67751331768194,1.1,2017
4,135.2126072,34.66373,135.21340786560987,34.6604931113455,0.4,781
2,135.2126072,34.66373,135.21937433156972,34.65694813670565,1.0,781
2,135.2182844,34.6659964,135.21677611290335,34.66777894815783,0.2,2525
3,135.2140986,34.6696569,135.2285603336127,34.6775534887684,1.6,2017
1,135.2140986,34.6696569,135.2172562313375,34.6750627133417,0.7,2017
2,135.2140986,34.6696569,135.22173445790142,34.67287384389802,0.8,2017
5,135.2126072,34.66373,135.21219356732573,34.66288969494964,0.1,781
3,135.210735,34.6631078,135.20355153823937,34.65774572156674,0.9,1076
5,135.2039939,34.6694625,135.20486529867858,34.67327273960773,0.4,809
5,135.2182844,34.6659964,135.22415763812833,34.66607743861617,0.5,2525
5,135.2140986,34.6696569,135.2140082214464,34.668086690031856,0.2,2017
4,135.2140986,34.6696569,135.21626345370018,34.67083821368945,0.2,2017
3,135.2126072,34.66373,135.21159025855115,34.66469101192322,0.1,781
4,135.2140986,34.6696569,135.22021892364592,34.67351243153344,0.7,2017
1,135.2039939,34.6694625,135.20579517828725,34.67524789055779,0.7,809
5,135.2140986,34.6696569,135.21848062924713,34.67160288817118,0.5,2017
4,135.2101714,34.6639883,135.2100066191113,34.66652604070872,0.3,456
1,135.2182844,34.6659964,135.2275279825469,34.658020773026244,1.2,2525
4,135.2140986,34.6696569,135.216193690187,34.66983648761137,0.2,2017
2,135.2182844,34.6659964,135.2270344833124,34.659471094636544,1.1,2525
4,135.2140986,34.6696569,135.2145786569321,34.66933115998172,0.1,2017
3,135.2182844,34.6659964,135.22698256809832,34.65767120610417,1.2,2525
2,135.2182844,34.6659964,135.22133862502062,34.660902326582125,0.6,2525
2,135.2140986,34.6696569,135.21050647799413,34.67224143641414,0.4,2017
1,135.2182844,34.6659964,135.22436346189795,34.66257364217842,0.7,2525
3,135.2039939,34.6694625,135.20554615739957,34.67160610882054,0.3,809
2,135.210735,34.6631078,135.20893082639495,34.656162251956125,0.8,1076
2,135.2039939,34.6694625,135.20738306705871,34.66946665869109,0.3,809
3,135.210735,34.6631078,135.2129653024624,34.65645579870176,0.8,1076
2,135.2140986,34.6696569,135.21154369376407,34.66941844858595,0.2,2017
3,135.2039939,34.6694625,135.20698863069367,34.67553263936865,0.7,809
3,135.2126072,34.66373,135.21641359737637,34.6576369041006,0.8,781
1,135.2101714,34.6639883,135.21111409760027,34.66703755623006,0.3,456
4,135.2140986,34.6696569,135.22340950068127,34.67648137686688,1.1,2017
5,135.2126072,34.66373,135.21473881369857,34.65996058246816,0.5,781
4,135.2140986,34.6696569,135.2163113084373,34.677346481812506,0.9,2017
3,135.2126072,34.66373,135.21318473002495,34.663436497574814,0.1,781
3,135.2182844,34.6659964,135.21712912446336,34.66592434562031,0.1,2525
4,135.2140986,34.6696569,135.21091998051742,34.66914342667394,0.3,2017
1,135.2182844,34.6659964,135.22283095090722,34.65646862238078,1.1,2525
3,135.2039939,34.6694625,135.20576790013882,34.678729755356585,1.0,809
3,135.210735,34.6631078,135.21093732461682,34.660115922570164,0.3,1076
3,135.210735,34.6631078,135.2109230307813,34.659810953079806,0.4,1076
3,135.2126072,34.66373,135.21832192769378,34.65730513739511,0.9,781
1,135.2140986,34.6696569,135.2272485630669,34.67664151242315,1.4,2017
1,135.2140986,34.6696569,135.22411305758413,34.678163652409964,1.3,2017
4,135.2140986,34.6696569,135.21569447159817,34.667972687812316,0.2,2017
2,135.2126072,34.66373,135.2161137450739,34.66157762370601,0.4,781
2,135.2039939,34.6694625,135.20715558868844,34.67390966492687,0.6,809
3,135.2140986,34.6696569,135.21605936521183,34.670814337572345,0.2,2017
1,135.210735,34.6631078,135.2135137432058,34.65469342260456,1.0,1076
5,135.210735,34.6631078,135.21426477841126,34.65556625698061,0.9,1076
5,135.2140986,34.6696569,135.21604781220708,34.674655805042114,0.6,2017
2,135.2182844,34.6659964,135.22800617816478,34.67381918046937,1.2,2525
1,135.2039939,34.6694625,135.2062194403859,34.67582893520573,0.7,809
1,135.210735,34.6631078,135.20563013887744,34.66050383116692,0.5,1076
1,135.2182844,34.6659964,135.21638212449,34.66476952576978,0.2,2525
5,135.2182844,34.6659964,135.2239981552312,34.66920570116874,0.6,2525
2,135.2182844,34.6659964,135.22814170579508,34.65612426882415,1.4,2525
4,135.2140986,34.6696569,135.21144961917346,34.66831939389161,0.3,2017
4,135.2140986,34.6696569,135.2268643876088,34.677182722810024,1.4,2017
2,135.210735,34.6631078,135.21275063173636,34.65801250763194,0.6,1076
4,135.2140986,34.6696569,135.21604644407643,34.6776740564546,0.9,2017
4,135.2182844,34.6659964,135.2212493320135,34.65526839002812,1.2,2525
2,135.2140986,34.6696569,135.2146324056601,34.66877812523533,0.1,2017
3,135.2182844,34.6659964,135.21815565264242,34.66881625757525,0.3,2525
2,135.2182844,34.6659964,135.2237693648859,34.656528033230906,1.2,2525
3,135.2182844,34.6659964,135.22390697880527,34.66507968945844,0.5,2525
5,135.2126072,34.66373,135.21654697693222,34.65768580985799,0.8,781
5,135.2140986,34.6696569,135.2182347411417,34.67672978338944,0.9,2017
5,135.210735,34.6631078,135.21105906913598,34.659115373478436,0.4,1076
4,135.210735,34.6631078,135.21077897566428,34.66140663339742,0.2,1076
3,135.2101714,34.6639883,135.20894828064803,34.6673509278646,0.4,456
1,135.2101714,34.6639883,135.20633098313647,34.66604821050252,0.4,456
2,135.2126072,34.66373,135.2206612001889,34.65572223323404,1.2,781
3,135.2182844,34.6659964,135.2214986497287,34.67041158535554,0.6,2525
2,135.2182844,34.6659964,135.22264011185672,34.66271039109135,0.5,2525
5,135.2140986,34.6696569,135.22065643731872,34.67453222845872,0.8,2017
4,135.2140986,34.6696569,135.2125858327422,34.67731908249976,0.9,2017
4,135.2126072,34.66373,135.21518649306898,34.6609744788052,0.4,781
1,135.2140986,34.6696569,135.2190378383714,34.67101694564418,0.5,2017
3,135.2140986,34.6696569,135.208992744265,34.676897819019224,0.9,2017
1,135.2182844,34.6659964,135.22209138288483,34.6677106192445,0.4,2525
5,135.2182844,34.6659964,135.22002643607192,34.658336156754245,0.9,2525
3,135.2182844,34.6659964,135.22826374523754,34.654595932689325,1.6,2525
5,135.2140986,34.6696569,135.210786046376,34.67038691594689,0.3,2017
5,135.210735,34.6631078,135.21059831891685,34.6619425744299,0.1,1076
4,135.210735,34.6631078,135.21052611331487,34.65831280729855,0.5,1076
5,135.2140986,34.6696569,135.2169713752839,34.671154851128804,0.3,2017
4,135.2039939,34.6694625,135.20852411437963,34.67608324953502,0.8,809
1,135.2039939,34.6694625,135.20584633066687,34.67400526397752,0.5,809
4,135.2182844,34.6659964,135.22458517191157,34.67164946042646,0.9,2525
1,135.2126072,34.66373,135.21471828845534,34.6619078098597,0.3,781
2,135.2039939,34.6694625,135.20600871606158,34.667129231471364,0.3,809
4,135.2140986,34.6696569,135.21250903279193,34.677925807941136,0.9,2017
1,135.2182844,34.6659964,135.2255876346625,34.67251184224947,1.0,2525
4,135.2039939,34.6694625,135.20515909266848,34.675072401179,0.6,809
2,135.2182844,34.6659964,135.22853324310307,34.67639648309218,1.5,2525
2,135.210735,34.6631078,135.20990904367218,34.66285168864069,0.1,1076
5,135.2182844,34.6659964,135.22651625937482,34.66275295819401,0.8,2525
4,135.2140986,34.6696569,135.22328153309323,34.67602604416078,1.1,2017
1,135.2140986,34.6696569,135.2140131039359,34.667485506012156,0.2,2017
5,135.210735,34.6631078,135.20579491241205,34.65718385988455,0.8,1076
3,135.2182844,34.6659964,135.22760945552972,34.656256721876545,1.4,2525
1,135.2182844,34.6659964,135.22514229952276,34.674720527003586,1.2,2525
4,135.2182844,34.6659964,135.22301341047978,34.660523327129496,0.7,2525
1,135.2182844,34.6659964,135.22295310909956,34.66538447297831,0.4,2525
2,135.2126072,34.66373,135.21434720843635,34.66542634068456,0.2,781
5,135.2182844,34.6659964,135.2245927583497,34.66756297286892,0.6,2525
4,135.2039939,34.6694625,135.20706289713672,34.6735049588858,0.5,809
5,135.2182844,34.6659964,135.2283826394272,34.66265541014384,1.0,2525
1,135.2182844,34.6659964,135.2179698422895,34.668990737782124,0.3,2525
1,135.2126072,34.66373,135.21555316267464,34.65706085465486,0.8,781
1,135.2182844,34.6659964,135.22845790643422,34.6696021055328,1.0,2525
1,135.2182844,34.6659964,135.22879808529623,34.65567350160876,1.5,2525
1,135.210735,34.6631078,135.2095311088885,34.6595820823381,0.4,1076
2,135.2140986,34.6696569,135.21704899386324,34.67607352635889,0.8,2017
5,135.2101714,34.6639883,135.2033052627108,34.66114278485202,0.7,456
5,135.2039939,34.6694625,135.20383747643857,34.673302471989004,0.4,809
3,135.2182844,34.6659964,135.22734686620433,34.6590774408942,1.1,2525
2,135.2140986,34.6696569,135.21153252897582,34.67113342590672,0.3,2017
5,135.2126072,34.66373,135.2182363653883,34.65941842460119,0.7,781
2,135.2182844,34.6659964,135.22232359896233,34.65440489355193,1.3,2525
3,135.2182844,34.6659964,135.2226373067923,34.655812577547316,1.2,2525
3,135.2140986,34.6696569,135.21904564590398,34.67643131647276,0.9,2017
3,135.2182844,34.6659964,135.22675853979533,34.66609785136651,0.8,2525
3,135.2182844,34.6659964,135.2267467003511,34.67445836760352,1.2,2525
3,135.2140986,34.6696569,135.22054491518392,34.67821717417068,1.1,2017
3,135.2126072,34.66373,135.21352467464646,34.66601088247916,0.3,781
3,135.2182844,34.6659964,135.22256768198085,34.6581854575754,1.0,2525
1,135.2140986,34.6696569,135.21538263134806,34.67733356544272,0.9,2017
4,135.210735,34.6631078,135.20455343520533,34.65912529462643,0.7,1076
4,135.2182844,34.6659964,135.22077592101004,34.667102945114785,0.3,2525
4,135.2101714,34.6639883,135.20589848566593,34.665194537399124,0.4,456
4,135.210735,34.6631078,135.20678464829248,34.66019782608001,0.5,1076
5,135.2182844,34.6659964,135.22356615443334,34.66350405254655,0.6,2525
2,135.2182844,34.6659964,135.22107579861668,34.66356865465858,0.4,2525
2,135.2101714,34.6639883,135.21104146253967,34.664174845191624,0.1,456
2,135.2182844,34.6659964,135.22717586909613,34.66001565014764,1.1,2525
2,135.2101714,34.6639883,135.20912039663392,34.66805783413491,0.5,456
2,135.2182844,34.6659964,135.22782530046976,34.67091501109131,1.0,2525
3,135.2039939,34.6694625,135.20409036347033,34.665444366730526,0.4,809
3,135.2126072,34.66373,135.21677081404442,34.65523092229446,1.0,781
4,135.2126072,34.66373,135.21237132676157,34.66433892369725,0.1,781
2,135.2126072,34.66373,135.21347055754725,34.66114946054754,0.3,781
4,135.2140986,34.6696569,135.21038422130692,34.674871379626005,0.7,2017
1,135.2140986,34.6696569,135.21335286422973,34.66910113124727,0.1,2017
2,135.2182844,34.6659964,135.22268603472727,34.658455398664636,0.9,2525
5,135.2182844,34.6659964,135.2224154720068,34.664217063818754,0.4,2525
4,135.2182844,34.6659964,135.22780291124715,34.67604154540141,1.4,2525
2,135.2182844,34.6659964,135.22530862433572,34.66498918603114,0.7,2525
5,135.2182844,34.6659964,135.22147236253218,34.6674251657139,0.3,2525
3,135.2101714,34.6639883,135.20897101246825,34.66695392199414,0.3,456
3,135.2140986,34.6696569,135.21797886327874,34.67401593003375,0.6,2017
1,135.2101714,34.6639883,135.2093511563382,34.66556293886329,0.2,456
1,135.2182844,34.6659964,135.22139269979752,34.66722453871342,0.3,2525
5,135.2140986,34.6696569,135.22154860347783,34.67210753080674,0.7,2017
2,135.2140986,34.6696569,135.21320493454385,34.67751953210889,0.9,2017
2,135.2140986,34.6696569,135.21169461474273,34.67332733538693,0.5,2017
1,135.2101714,34.6639883,135.20986005168268,34.66656664592476,0.3,456
5,135.2039939,34.6694625,135.20437555064632,34.67042385625616,0.1,809
1,135.2039939,34.6694625,135.20732900366852,34.671208550622694,0.4,809
1,135.2182844,34.6659964,135.22784831273918,34.66718900053238,0.9,2525
3,135.2126072,34.66373,135.2202890023207,34.654401118966526,1.3,781
4,135.2182844,34.6659964,135.22038993119202,34.67036251190936,0.5,2525
4,135.2101714,34.6639883,135.20761071213826,34.66470515885531,0.2,456
3,135.2126072,34.66373,135.21383915124773,34.6632816344835,0.1,781
5,135.2182844,34.6659964,135.2208255658898,34.66451757133309,0.3,2525
1,135.2126072,34.66373,135.21449459136136,34.66629378876048,0.3,781
3,135.2126072,34.66373,135.2132344759382,34.66340347041945,0.1,781
5,135.2126072,34.66373,135.21618587501322,34.66308237134222,0.3,781
2,135.2182844,34.6659964,135.22179104593144,34.67026873056178,0.6,2525
5,135.2039939,34.6694625,135.2058212101415,34.67676353348139,0.8,809
3,135.2140986,34.6696569,135.21620049373607,34.67595378092578,0.7,2017
4,135.2126072,34.66373,135.21457736334202,34.65934770788471,0.5,781
1,135.2140986,34.6696569,135.21402303123105,34.67555154542077,0.7,2017
4,135.2182844,34.6659964,135.2231353609933,34.66270912959008,0.6,2525
3,135.2140986,34.6696569,135.20916980055557,34.675125661503124,0.8,2017
4,135.2039939,34.6694625,135.20713983785416,34.67417136580009,0.6,809
3,135.2126072,34.66373,135.2165917860805,34.657965996167725,0.7,781
4,135.2126072,34.66373,135.21541503317638,34.66191156789366,0.3,781
4,135.210735,34.6631078,135.2092818394099,34.65718093557758,0.7,1076
2,135.2101714,34.6639883,135.21000571167457,34.667763510885244,0.4,456
3,135.2182844,34.6659964,135.225866496684,34.669385894803796,0.8,2525
3,135.2182844,34.6659964,135.22506304788186,34.66950658409566,0.7,2525
2,135.210735,34.6631078,135.2055937360218,34.65904031937806,0.7,1076
4,135.2140986,34.6696569,135.2237903160684,34.67725740257846,1.2,2017
1,135.2182844,34.6659964,135.2231388324829,34.663160769212105,0.5,2525
2,135.2140986,34.6696569,135.21360235465153,34.67766879412978,0.9,2017
4,135.2140986,34.6696569,135.21505801733483,34.67093558567955,0.2,2017
3,135.2182844,34.6659964,135.21824324171726,34.664257904204746,0.2,2525
1,135.2140986,34.6696569,135.20990174406393,34.668218155810415,0.4,2017
4,135.2182844,34.6659964,135.22289069977376,34.65894798218837,0.9,2525
2,135.2039939,34.6694625,135.20368597106258,34.66583204414345,0.4,809
1,135.2140986,34.6696569,135.22564029736023,34.67733690360324,1.4,2017
4,135.2140986,34.6696569,135.22045248519473,34.671798058366385,0.6,2017
4,135.2101714,34.6639883,135.20690698058203,34.662966904057406,0.3,456
5,135.2101714,34.6639883,135.21012098259718,34.6650244755666,0.1,456
2,135.2182844,34.6659964,135.2219790090679,34.6610566449995,0.6,2525
1,135.2039939,34.6694625,135.2064624195517,34.673659008759245,0.5,809
5,135.2182844,34.6659964,135.2279219111799,34.66880787126046,0.9,2525
3,135.2140986,34.6696569,135.21541845509077,34.66983632875761,0.1,2017
2,135.2101714,34.6639883,135.20856798699796,34.66591734420282,0.3,456
1,135.210735,34.6631078,135.20388890075438,34.65666025794903,1.0,1076
3,135.2182844,34.6659964,135.22162706858845,34.65776450466521,1.0,2525
5,135.2182844,34.6659964,135.22563954789305,34.667241097776724,0.7,2525
1,135.2101714,34.6639883,135.20917595384617,34.66664555442684,0.3,456
3,135.2126072,34.66373,135.21456419460145,34.66535981077743,0.3,781
4,135.2182844,34.6659964,135.2272931257261,34.66474396189701,0.8,2525
4,135.2182844,34.6659964,135.22313187267082,34.66780729803502,0.5,2525
2,135.2140986,34.6696569,135.22144380805264,34.67475261565455,0.9,2017
1,135.2182844,34.6659964,135.22088833522216,34.661957700619645,0.5,2525
5,135.210735,34.6631078,135.21378332524023,34.65669515661922,0.8,1076
1,135.2101714,34.6639883,135.2072669981806,34.66602175658495,0.3,456
3,135.210735,34.6631078,135.20948495925273,34.659368129990234,0.4,1076
5,135.2182844,34.6659964,135.22182474699886,34.664541197398954,0.4,2525
1,135.2140986,34.6696569,135.2155605090582,34.67630445587869,0.7,2017
4,135.2039939,34.6694625,135.2064142826877,34.67623678595128,0.8,809
5,135.2182844,34.6659964,135.21914417036942,34.66469079961517,0.2,2525
3,135.2140986,34.6696569,135.2141734606636,34.67893099028537,1.0,2017
4,135.2039939,34.6694625,135.2075864610907,34.66879846874648,0.3,809
2,135.2140986,34.6696569,135.21614625174135,34.67719273858446,0.9,2017
2,135.2140986,34.6696569,135.22057073251182,34.676075829212174,0.9,2017
5,135.210735,34.6631078,135.2038205619103,34.65590149993246,1.0,1076
2,135.210735,34.6631078,135.2088030325481,34.66034592046799,0.4,1076
3,135.2039939,34.6694625,135.20435162071365,34.67089801960768,0.2,809
2,135.2182844,34.6659964,135.21992198458102,34.66507615629389,0.2,2525
4,135.2182844,34.6659964,135.22694461700627,34.67199829355921,1.0,2525
5,135.2101714,34.6639883,135.20810452468865,34.66259767008222,0.2,456
5,135.2182844,34.6659964,135.22839752331242,34.67040986780488,1.0,2525
4,135.2140986,34.6696569,135.21199764523493,34.67749850049845,0.9,2017
2,135.2140986,34.6696569,135.22436173329703,34.67660366891255,1.2,2017
1,135.2182844,34.6659964,135.22207253750895,34.66221200869283,0.5,2525
4,135.2140986,34.6696569,135.21164958385884,34.677871092137664,0.9,2017
4,135.2182844,34.6659964,135.2272581806906,34.67580746799812,1.4,2525
3,135.2140986,34.6696569,135.21341528015853,34.67785150982315,0.9,2017
2,135.2126072,34.66373,135.2115887523827,34.66464896937524,0.1,781
2,135.2140986,34.6696569,135.22090651238116,34.67500704706767,0.9,2017
3,135.2182844,34.6659964,135.22025263371216,34.66982767552582,0.5,2525
4,135.2039939,34.6694625,135.2067059636028,34.67202692424147,0.4,809
1,135.210735,34.6631078,135.21199203315317,34.65621560401264,0.8,1076
4,135.2140986,34.6696569,135.2112881916717,34.66838723663203,0.3,2017
1,135.2140986,34.6696569,135.2097225519111,34.66942433730999,0.4,2017
2,135.2039939,34.6694625,135.2060851059649,34.67579772938673,0.7,809
1,135.2140986,34.6696569,135.21114657022918,34.672895946934815,0.4,2017
5,135.2126072,34.66373,135.22091198497338,34.654133907500096,1.3,781
1,135.2140986,34.6696569,135.20985913516728,34.67012533415114,0.4,2017
5,135.2140986,34.6696569,135.2186782282861,34.670425512233486,0.4,2017
2,135.2039939,34.6694625,135.20658687087536,34.67756572626453,0.9,809
3,135.2182844,34.6659964,135.22873490643562,34.659382972487975,1.2,2525
1,135.210735,34.6631078,135.21256631545958,34.65526373024287,0.9,1076
1,135.2126072,34.66373,135.21655205337478,34.65502492594126,1.0,781
3,135.2140986,34.6696569,135.2160499051067,34.6758948840806,0.7,2017
2,135.210735,34.6631078,135.2114835535968,34.655906651188275,0.8,1076
1,135.2039939,34.6694625,135.2069524874041,34.67211376527721,0.4,809
3,135.2140986,34.6696569,135.21348323246528,34.671158463424526,0.2,2017
2,135.210735,34.6631078,135.2083137594593,34.65640258604146,0.8,1076
1,135.2182844,34.6659964,135.2262393541341,34.66805533904975,0.8,2525
2,135.2182844,34.6659964,135.22658537124593,34.67181588462084,1.0,2525
1,135.2126072,34.66373,135.21589162828312,34.66020416071322,0.5,781
1,135.2140986,34.6696569,135.20975005273124,34.67804000665506,1.0,2017
1,135.2182844,34.6659964,135.2283821579418,34.65840638441827,1.3,2525
1,135.2039939,34.6694625,135.20825429821852,34.676835922253204,0.9,809
5,135.2039939,34.6694625,135.2041105815756,34.66828315712398,0.1,809
1,135.2039939,34.6694625,135.20323475497986,34.67761791463805,0.9,809
3,135.2126072,34.66373,135.21206138601704,34.6660723414926,0.3,781
4,135.2140986,34.6696569,135.2096980723315,34.67547552909644,0.8,2017
2,135.2126072,34.66373,135.2140813139143,34.65905207334765,0.5,781
3,135.2126072,34.66373,135.21935661140463,34.65430857249908,1.2,781
4,135.2039939,34.6694625,135.20727136523024,34.67234675300219,0.4,809
2,135.2182844,34.6659964,135.21845934129334,34.66282443552225,0.4,2525
1,135.2101714,34.6639883,135.20606388109988,34.66429983037636,0.4,456
5,135.2182844,34.6659964,135.22192718068067,34.65786057700857,1.0,2525
3,135.2140986,34.6696569,135.20919733652246,34.668348339301104,0.5,2017
1,135.2182844,34.6659964,135.22426583373215,34.6567988531336,1.2,2525
3,135.210735,34.6631078,135.2122441798703,34.66189362363657,0.2,1076
3,135.2140986,34.6696569,135.21370581777444,34.67231779784603,0.3,2017
3,135.2126072,34.66373,135.21793934493715,34.65462933595564,1.1,781
4,135.2182844,34.6659964,135.22688160389518,34.654274068201374,1.5,2525
5,135.210735,34.6631078,135.20894278061002,34.65733198156158,0.7,1076
2,135.2182844,34.6659964,135.2193447508082,34.65903161155465,0.8,2525
4,135.2182844,34.6659964,135.2262771464592,34.661602460697424,0.9,2525
2,135.210735,34.6631078,135.21085273088545,34.66021633037671,0.3,1076
3,135.2039939,34.6694625,135.2078926925253,34.66983496078845,0.4,809
2,135.2182844,34.6659964,135.22106170256777,34.65926617064012,0.8,2525
3,135.2101714,34.6639883,135.20760224254005,34.662941276052344,0.3,456
1,135.2101714,34.6639883,135.20939061006885,34.663199211031504,0.1,456
2,135.2140986,34.6696569,135.21258271041273,34.66845949693175,0.2,2017
4,135.2182844,34.6659964,135.22464825375158,34.65899096222307,1.0,2525
3,135.2140986,34.6696569,135.20913298743332,34.67221996737977,0.5,2017
5,135.210735,34.6631078,135.21501749118124,34.6550472755537,1.0,1076
5,135.2182844,34.6659964,135.22224617941188,34.66276948219082,0.5,2525
2,135.2126072,34.66373,135.2162888924406,34.65794908459292,0.7,781
1,135.2182844,34.6659964,135.21836822636448,34.663879207470366,0.2,2525
2,135.210735,34.6631078,135.21285628566034,34.65693170792051,0.7,1076
5,135.2126072,34.66373,135.21420822246452,34.66608860916543,0.3,781
5,135.2101714,34.6639883,135.2103720572495,34.66591885528295,0.2,456
2,135.210735,34.6631078,135.21148024578636,34.65674713472238,0.7,1076
1,135.2126072,34.66373,135.2177604348865,34.65614603259623,1.0,781
4,135.2182844,34.6659964,135.22503346158317,34.65425436421721,1.4,2525
5,135.2126072,34.66373,135.21263389645372,34.663455266793726,0.0,781
4,135.2126072,34.66373,135.2147869948348,34.660529520994444,0.4,781
5,135.2140986,34.6696569,135.2220293134827,34.67278640816684,0.8,2017
5,135.2182844,34.6659964,135.22327095664537,34.664541659961046,0.5,2525
4,135.2140986,34.6696569,135.22378384293276,34.67732946789019,1.2,2017
4,135.2140986,34.6696569,135.20934008113682,34.67006329741736,0.4,2017
2,135.2039939,34.6694625,135.20626557859475,34.674797367524945,0.6,809
1,135.2101714,34.6639883,135.210758075134,34.665891290103886,0.2,456
4,135.2101714,34.6639883,135.20332975213134,34.66112321526652,0.7,456
3,135.2140986,34.6696569,135.21811161131976,34.67655482389415,0.8,2017
1,135.2182844,34.6659964,135.22054374073,34.660322793373695,0.7,2525
3,135.210735,34.6631078,135.20989829715137,34.66006161391121,0.3,1076
5,135.210735,34.6631078,135.20752202079632,34.655750652533555,0.9,1076
1,135.2182844,34.6659964,135.22066784499577,34.656850174374036,1.0,2525
5,135.2182844,34.6659964,135.220056961384,34.66969303614715,0.4,2525
4,135.2126072,34.66373,135.21268060542585,34.665835663009176,0.2,781
4,135.2140986,34.6696569,135.21606273433963,34.67785346109542,0.9,2017
3,135.2039939,34.6694625,135.20722544093155,34.67074600332238,0.3,809
4,135.210735,34.6631078,135.2032540116375,34.65451129915275,1.2,1076
5,135.2182844,34.6659964,135.21923658856412,34.661402989316464,0.5,2525
5,135.2126072,34.66373,135.21713300280757,34.661471671696816,0.5,781
3,135.210735,34.6631078,135.20624693566035,34.65604593904127,0.9,1076
1,135.2182844,34.6659964,135.22872062901533,34.65895056123489,1.2,2525
4,135.2039939,34.6694625,135.2053295064593,34.67001942155687,0.1,809
3,135.2182844,34.6659964,135.22055368920445,34.669367109981906,0.4,2525
4,135.2140986,34.6696569,135.21904779106717,34.671167282274084,0.5,2017
1,135.210735,34.6631078,135.20407918442538,34.654417939264,1.1,1076
5,135.210735,34.6631078,135.21197249974378,34.656352419450805,0.8,1076
5,135.210735,34.6631078,135.20787041465127,34.65807467977973,0.6,1076
2,135.2140986,34.6696569,135.2175469128382,34.676016205859206,0.8,2017
3,135.2140986,34.6696569,135.21959737657616,34.67774753843236,1.0,2017
3,135.2039939,34.6694625,135.20714292732993,34.67037149991378,0.3,809
5,135.2182844,34.6659964,135.2233161259497,34.66457841976094,0.5,2525
4,135.2140986,34.6696569,135.21530978877888,34.673519799612706,0.4,2017
3,135.2140986,34.6696569,135.2253815853551,34.67567597581539,1.2,2017
3,135.2140986,34.6696569,135.21621400183446,34.66989176501944,0.2,2017
1,135.210735,34.6631078,135.2142356240861,34.65669474020338,0.8,1076
2,135.2140986,34.6696569,135.22410703772377,34.676904320671326,1.2,2017
4,135.210735,34.6631078,135.2081364260908,34.660218518542685,0.4,1076
3,135.2039939,34.6694625,135.2076978849452,34.678407438258496,1.0,809
2,135.2126072,34.66373,135.21486458674752,34.661562832259,0.3,781
5,135.210735,34.6631078,135.2143271330505,34.65663368735745,0.8,1076
5,135.2182844,34.6659964,135.2266664346197,34.66754587393687,0.8,2525
1,135.2140986,34.6696569,135.2113066875628,34.67745065330486,0.9,2017
2,135.210735,34.6631078,135.21064113298854,34.65513724684699,0.9,1076
5,135.210735,34.6631078,135.20918158544856,34.655784713238894,0.8,1076
2,135.2039939,34.6694625,135.20612191763666,34.6671611050304,0.3,809
